timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc	hashtag_names
1725692059	20240907035419_782d7	20240907035419_782d7.png		34.21208458598206	134.0166251817169	196.07814025878906	35	オープンデータソフトクリーム
1726550886	20240917022806_1dbda	20240917022806_1dbda.png		42.49308803430136	141.14299942458035	188.45361328125	39	オープンデータソフトクリーム
1726550905	20240917022825_4accc	20240917022825_4accc.png		42.49320521393096	141.14307349771596	188.4386100769043	35	オープンデータソフトクリーム
1727240225	20240925015705_17a47	20240925015705_17a47.png		33.27406636176539	130.2940602760147	7.341319188475609	4.814051083882197	オープンデータアイスクリーム;オープンデータソフトクリーム
1729319990	20241019033950_eada7	20241019033950_eada7.png		34.83178061030958	133.75994948426018	347.8345642089844	106.33333333333333	イベント;オープンデータソフトクリーム
1730009419	20241027031019_b5e6b	20241027031019_b5e6b.png		34.67630383126119	133.908679425276	7.623098373413086	44	オープンデータソフトクリーム;マシーン
1739601048	20250215033048_a3405	20250215033048_a3405.png		34.682272391244595	133.91113699238034	19.810712061760654	17.824565247724433	オープンデータアイスクリーム;オープンデータソフトクリーム
1739682094	20250216020134_1bb5d	20250216020134_1bb5d.png		34.595627344323916	133.77197742335832	6.6885336036378575	7.274682412403436	オープンデータソフトクリーム
1739778936	20250217045536_82034	20250217045536_82034.png		35.27333219010543	133.62815755525148	538.7009560507171	31.453044714568765	オープンデータソフトクリーム
1741514439	20250309070039_69882	20250309070039_69882.png		41.7944869025455	140.7535379340701	16.05493269797283	18.71251151767778	オープンデータソフトクリーム
1743072369	20250327074609_e8a7d	20250327074609_e8a7d.png		34.68197935264256	133.92153514451397	7.573634488049777	20.30079352300223	オープンデータソフトクリーム
1743909001	20250406121001_4691a	20250406121001_4691a.png		34.66553530698368	133.93910382457642	8.606570006162059	22.837474151762784	オープンデータソフトクリーム
